gene,score
UBR1_RNA,0.04695409536361694
SOBP_RNA,0.04695300757884979
MOV10_RNA,0.046941351145505905
ASAP2_RNA,0.04693681746721268
TMEM174_RNA,0.04692999646067619
C19orf38_RNA,0.046876199543476105
USF2_RNA,0.046801891177892685
SH3YL1_RNA,0.04678384214639664
DOCK10_RNA,0.04677799716591835
ZMYND15_RNA,0.046758975833654404
TECPR1_RNA,0.04673604294657707
RASL11A_RNA,0.04672691971063614
CETP_RNA,0.04671779274940491
CDK5RAP2_RNA,0.04668610915541649
FRMD3_RNA,0.04667842015624046
SRI_RNA,0.0466642826795578
UBOX5_RNA,0.04661883786320686
WAS_RNA,0.046612903475761414
OR7D4_RNA,0.04659890756011009
ZNF496_RNA,0.046584464609622955
CD37_RNA,0.04656249284744263
TPST1_RNA,0.046561144292354584
CRTC1_RNA,0.04655948281288147
OGDH_RNA,0.046532973647117615
TRERF1_RNA,0.04653210565447807
ITCH_RNA,0.046529725193977356
PTCD1_RNA,0.046526871621608734
CCDC88B_RNA,0.04651963710784912
C16orf54_RNA,0.04650193080306053
LRRN3_RNA,0.046485785394907
CACHD1_RNA,0.04647250100970268
IRF8_RNA,0.04645907133817673
ACSS2_RNA,0.04636189341545105
DHTKD1_RNA,0.04633944854140282
BBX_RNA,0.04633443057537079
CNTN6_RNA,0.04632466658949852
ABCA1_RNA,0.046220894902944565
TGM1_RNA,0.04619518667459488
NME4_RNA,0.046186916530132294
TNPO2_RNA,0.04613626003265381
TSPAN10_RNA,0.04611627385020256
RGPD4_RNA,0.04610208049416542
ING5_RNA,0.046089641749858856
LFNG_RNA,0.04606560617685318
OSBPL3_RNA,0.04604676738381386
JAM3_RNA,0.04603102058172226
ANGPTL2_RNA,0.04601908102631569
KSR1_RNA,0.04598883166909218
CHURC1_RNA,0.045973874628543854
CDYL_RNA,0.04594637081027031
RNF180_RNA,0.04593132808804512
DYRK4_RNA,0.04592456296086311
IPO8_RNA,0.04591415077447891
C9orf85_RNA,0.045838598161935806
ITGAV_RNA,0.04578767716884613
OSBPL6_RNA,0.045762017369270325
MAT2A_RNA,0.04571397230029106
RNF20_RNA,0.045675430446863174
C1S_RNA,0.04567457363009453
ERAP1_RNA,0.0456247478723526
EFTUD2_RNA,0.04559646546840668
CHRD_RNA,0.045563530176877975
TCF7L1_RNA,0.04556141048669815
RPTOR_RNA,0.04552885890007019
TOB2_RNA,0.0455208420753479
PPT2_RNA,0.04551495611667633
NUB1_RNA,0.04551098123192787
RPRD1B_RNA,0.04549091309309006
STOML1_RNA,0.045472465455532074
DAND5_RNA,0.04546797275543213
HCK_RNA,0.045461591333150864
ANKRD40_RNA,0.04546137899160385
TAS2R4_RNA,0.045444387942552567
SIGLEC6_RNA,0.04544181004166603
NFE2L2_RNA,0.045428093522787094
EPHA4_RNA,0.045427966862916946
OSBPL1A_RNA,0.045421160757541656
HOOK2_RNA,0.045400120317935944
ADAMTSL2_RNA,0.0453755259513855
FGF1_RNA,0.0453508198261261
PDCD7_RNA,0.045319218188524246
